Campus,Year,Building,Room,RoomType,Start,End
UBCV,2023-2024,ALRD,104,Restricted,2024-03-28 07:00,2024-03-28 09:30
UBCV,2023-2024,ALRD,104,Restricted,2024-03-28 11:00,2024-03-28 11:30
UBCV,2023-2024,ALRD,104,Restricted,2024-03-28 12:30,2024-03-28 14:00
UBCV,2023-2024,ALRD,104,Restricted,2024-03-28 16:00,2024-03-28 22:00
UBCV,2023-2024,ALRD,104,Restricted,2024-03-29 07:00,2024-03-29 10:30
UBCV,2023-2024,ALRD,104,Restricted,2024-03-29 12:30,2024-03-29 13:30
UBCV,2023-2024,ALRD,104,Restricted,2024-03-29 16:30,2024-03-29 22:00
UBCV,2023-2024,ALRD,104,Restricted,2024-03-30 07:00,2024-03-30 22:00
UBCV,2023-2024,ALRD,104,Restricted,2024-03-31 07:00,2024-03-31 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-18 07:00,2024-03-18 18:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-18 21:30,2024-03-18 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-19 07:00,2024-03-19 08:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-19 10:00,2024-03-19 14:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-19 17:00,2024-03-19 17:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-19 20:30,2024-03-19 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-20 07:00,2024-03-20 09:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-20 12:30,2024-03-20 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-21 07:00,2024-03-21 08:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-21 10:00,2024-03-21 14:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-21 16:00,2024-03-21 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-22 07:00,2024-03-22 09:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-22 12:30,2024-03-22 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-23 07:00,2024-03-23 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-24 07:00,2024-03-24 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-25 07:00,2024-03-25 18:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-25 21:30,2024-03-25 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-26 07:00,2024-03-26 08:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-26 10:00,2024-03-26 14:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-26 17:00,2024-03-26 17:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-26 20:30,2024-03-26 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-27 07:00,2024-03-27 09:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-27 12:30,2024-03-27 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-28 07:00,2024-03-28 08:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-28 10:00,2024-03-28 14:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-28 16:00,2024-03-28 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-29 07:00,2024-03-29 09:30
UBCV,2023-2024,ALRD,114,Restricted,2024-03-29 12:30,2024-03-29 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-30 07:00,2024-03-30 22:00
UBCV,2023-2024,ALRD,114,Restricted,2024-03-31 07:00,2024-03-31 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-18 07:00,2024-03-18 17:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-18 20:00,2024-03-18 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-19 07:00,2024-03-19 09:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-19 11:00,2024-03-19 11:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-19 12:30,2024-03-19 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-19 16:00,2024-03-19 18:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-19 20:30,2024-03-19 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-20 07:00,2024-03-20 10:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-20 12:30,2024-03-20 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-20 15:00,2024-03-20 17:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-20 20:30,2024-03-20 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-21 07:00,2024-03-21 09:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-21 11:00,2024-03-21 11:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-21 12:30,2024-03-21 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-21 16:00,2024-03-21 18:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-21 20:30,2024-03-21 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-22 07:00,2024-03-22 10:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-22 12:30,2024-03-22 13:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-22 14:30,2024-03-22 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-23 07:00,2024-03-23 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-24 07:00,2024-03-24 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-25 07:00,2024-03-25 17:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-25 20:00,2024-03-25 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-26 07:00,2024-03-26 09:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-26 11:00,2024-03-26 11:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-26 12:30,2024-03-26 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-26 16:00,2024-03-26 18:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-26 20:30,2024-03-26 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-27 07:00,2024-03-27 10:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-27 12:30,2024-03-27 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-27 15:00,2024-03-27 17:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-27 20:30,2024-03-27 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-28 07:00,2024-03-28 09:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-28 11:00,2024-03-28 11:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-28 12:30,2024-03-28 14:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-28 16:00,2024-03-28 18:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-28 20:30,2024-03-28 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-29 07:00,2024-03-29 10:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-29 12:30,2024-03-29 13:30
UBCV,2023-2024,ALRD,106,Restricted,2024-03-29 14:30,2024-03-29 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-30 07:00,2024-03-30 22:00
UBCV,2023-2024,ALRD,106,Restricted,2024-03-31 07:00,2024-03-31 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-18 07:00,2024-03-18 10:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-18 12:30,2024-03-18 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-18 17:00,2024-03-18 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-19 07:00,2024-03-19 09:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-19 12:30,2024-03-19 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-20 07:00,2024-03-20 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-20 20:00,2024-03-20 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-21 07:00,2024-03-21 09:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-21 12:30,2024-03-21 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-21 17:00,2024-03-21 18:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-21 21:30,2024-03-21 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-22 07:00,2024-03-22 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-23 07:00,2024-03-23 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-24 07:00,2024-03-24 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-25 07:00,2024-03-25 10:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-25 12:30,2024-03-25 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-25 17:00,2024-03-25 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-26 07:00,2024-03-26 09:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-26 12:30,2024-03-26 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-27 07:00,2024-03-27 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-27 20:00,2024-03-27 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-28 07:00,2024-03-28 09:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-28 12:30,2024-03-28 14:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-28 17:00,2024-03-28 18:30
UBCV,2023-2024,ALRD,111,Restricted,2024-03-28 21:30,2024-03-28 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-29 07:00,2024-03-29 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-30 07:00,2024-03-30 22:00
UBCV,2023-2024,ALRD,111,Restricted,2024-03-31 07:00,2024-03-31 22:00
